年月日,時分,採水位置,水温 (℃),ｐＨ,ＤＯ (mg/l),導電率 (ms/m),濁度 (度),ＣＯＤ (mg/l)
2020/02/15,21:00,流心,13.0,6.9,8.9,41.3,6.2,7.6
2020/02/15,22:00,流心,13.2,6.9,8.4,40.8,5.8,7.6
2020/02/15,23:00,流心,13.0,6.9,8.7,42.0,6.0,7.8
2020/02/15,24:00,流心,13.2,6.9,8.3,40.9,5.8,7.6
2020/02/16,01:00,流心,12.8,6.9,8.5,41.5,5.8,7.4
2020/02/16,02:00,流心,13.1,6.9,8.2,41.5,5.8,7.7
2020/02/16,03:00,流心,13.0,6.9,8.4,43.7,5.4,7.4
2020/02/16,04:00,流心,13.0,6.9,8.0,43.8,5.6,7.8
2020/02/16,05:00,流心,13.0,6.9,8.2,44.1,5.4,7.7
2020/02/16,06:00,流心,13.0,6.9,8.0,44.1,5.0,7.8
2020/02/16,07:00,流心,13.0,6.9,8.3,43.5,5.2,7.6
2020/02/16,08:00,流心,12.7,6.9,8.1,44.0,5.2,7.8
2020/02/16,09:00,流心,12.5,6.9,8.5,38.1,21.6,7.7
2020/02/16,10:00,流心,12.8,6.9,8.3,42.5,10.0,10.2
2020/02/16,11:00,流心,11.8,7.0,9.0,26.0,129.6,8.2
2020/02/16,12:00,流心,11.2,7.0,9.3,17.4,134.6,16.9
2020/02/16,13:00,流心,11.2,7.0,9.5,17.2,117.4,17.7
2020/02/16,14:00,流心,11.0,7.0,9.4,17.1,閉局,16.8
2020/02/16,15:00,流心,11.2,7.0,9.6,16.1,閉局,12.0
2020/02/16,16:00,流心,11.0,7.0,9.5,17.0,閉局,10.8
2020/02/16,17:00,流心,11.0,7.0,9.6,16.9,閉局,9.4
2020/02/16,18:00,流心,11.0,7.0,9.6,15.9,閉局,8.9
2020/02/16,19:00,流心,10.8,7.0,9.7,16.2,閉局,7.5
2020/02/16,20:00,流心,11.0,7.0,9.6,16.1,閉局,7.0
2020/02/16,21:00,流心,10.6,7.0,9.8,16.9,閉局,6.0
2020/02/16,22:00,流心,10.8,7.0,9.6,17.4,閉局,5.8
2020/02/16,23:00,流心,11.0,7.0,9.7,17.1,閉局,5.8
2020/02/16,24:00,流心,10.8,7.0,9.6,16.9,閉局,6.0
2020/02/17,01:00,流心,11.0,7.0,9.6,17.2,閉局,5.7
2020/02/17,02:00,流心,10.8,7.0,9.6,17.6,閉局,5.8
2020/02/17,03:00,流心,10.8,7.0,9.6,18.2,閉局,5.6
2020/02/17,04:00,流心,10.8,7.0,9.5,18.8,閉局,5.8
2020/02/17,05:00,流心,10.6,7.0,9.6,19.1,閉局,6.1
2020/02/17,06:00,流心,10.8,7.0,9.5,19.1,閉局,5.9
2020/02/17,07:00,流心,10.4,7.0,9.7,19.4,閉局,5.7
2020/02/17,08:00,流心,10.6,7.0,9.5,19.5,閉局,5.8
2020/02/17,09:00,流心,10.4,7.0,9.8,19.8,閉局,5.7
2020/02/17,10:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/17,11:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/17,12:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/17,13:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/17,14:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/17,15:00,流心,12.6,7.1,9.8,21.3,23.2,6.4
2020/02/17,16:00,流心,12.2,7.2,10.1,21.7,23.2,6.2
2020/02/17,17:00,流心,12.6,7.1,9.7,22.0,21.4,6.5
2020/02/17,18:00,流心,12.4,7.2,9.8,22.8,21.4,6.4
2020/02/17,19:00,流心,12.2,7.1,9.5,23.3,19.2,6.8
2020/02/17,20:00,流心,12.2,7.2,9.6,23.5,20.2,6.6
2020/02/17,21:00,流心,11.6,7.2,9.5,23.7,17.2,6.6
2020/02/17,22:00,流心,11.6,7.2,9.7,24.0,18.0,6.7
2020/02/17,23:00,流心,11.0,7.1,9.6,25.1,15.6,6.3
2020/02/17,24:00,流心,10.8,7.1,9.8,25.7,16.2,6.4
2020/02/18,01:00,流心,10.4,7.1,9.7,26.0,14.0,6.7
2020/02/18,02:00,流心,10.2,7.1,9.9,26.1,14.6,6.9
2020/02/18,03:00,流心,10.2,7.1,9.6,26.3,13.6,6.7
2020/02/18,04:00,流心,9.8,7.1,9.9,27.1,13.8,6.9
2020/02/18,05:00,流心,10.0,7.1,9.7,27.8,11.4,6.9
2020/02/18,06:00,流心,9.5,7.1,10.0,28.1,12.0,6.8
2020/02/18,07:00,流心,9.8,7.1,9.7,27.8,10.0,7.1
2020/02/18,08:00,流心,9.2,7.1,10.2,28.3,10.0,6.6
2020/02/18,09:00,流心,9.4,7.1,10.0,28.4,9.4,7.1
2020/02/18,10:00,流心,9.6,7.1,10.5,28.6,9.8,6.8
2020/02/18,11:00,流心,10.0,7.1,10.3,28.6,9.2,7.4
2020/02/18,12:00,流心,10.4,7.1,10.6,28.7,9.6,6.8
2020/02/18,13:00,流心,10.4,7.1,10.5,28.9,8.8,7.0
2020/02/18,14:00,流心,10.8,7.1,10.6,28.9,9.2,6.7
2020/02/18,15:00,流心,10.6,7.1,10.4,29.7,8.6,7.1
2020/02/18,16:00,流心,11.0,7.1,10.6,30.2,8.8,6.8
2020/02/18,17:00,流心,10.8,7.1,10.4,30.6,8.4,6.8
2020/02/18,18:00,流心,10.8,7.2,10.4,31.1,8.4,7.2
2020/02/18,19:00,流心,11.0,7.1,10.0,30.7,8.2,7.2
2020/02/18,20:00,流心,10.8,7.1,10.1,31.2,8.2,6.7
2020/02/18,21:00,流心,11.0,7.1,9.8,31.7,8.0,7.2
2020/02/18,22:00,流心,10.6,7.0,10.0,32.4,8.0,6.8
2020/02/18,23:00,流心,10.6,7.0,9.7,32.3,7.6,6.9
2020/02/18,24:00,流心,10.4,7.0,9.9,32.3,7.6,6.9
2020/02/19,01:00,流心,10.4,7.0,9.7,32.4,7.2,6.9
2020/02/19,02:00,流心,10.6,7.1,9.8,33.3,7.4,6.8
2020/02/19,03:00,流心,10.2,7.1,9.7,34.3,6.6,7.2
2020/02/19,04:00,流心,10.4,7.1,9.9,34.3,7.2,7.0
2020/02/19,05:00,流心,9.8,7.0,9.8,35.0,6.6,6.9
2020/02/19,06:00,流心,10.2,7.1,9.9,34.6,7.0,7.0
2020/02/19,07:00,流心,9.4,7.0,9.9,34.7,6.6,7.0
2020/02/19,08:00,流心,9.6,7.0,10.1,34.0,6.6,6.9
2020/02/19,09:00,流心,9.6,7.0,10.1,33.7,6.6,6.9
2020/02/19,10:00,流心,10.2,7.0,10.5,33.5,7.0,6.8
2020/02/19,11:00,流心,10.6,7.1,10.4,33.5,6.4,6.6
2020/02/19,12:00,流心,11.2,7.1,10.6,33.4,7.2,6.9
2020/02/19,13:00,流心,11.6,7.0,10.4,33.1,7.0,6.6
2020/02/19,14:00,流心,12.0,7.0,10.6,32.7,8.0,6.7
2020/02/19,15:00,流心,12.0,7.0,10.4,32.3,7.2,6.8
2020/02/19,16:00,流心,11.8,7.1,10.6,31.9,7.4,6.8
2020/02/19,17:00,流心,11.8,7.0,10.3,31.7,7.0,6.4
2020/02/19,18:00,流心,11.8,7.1,10.3,32.2,7.2,6.4
2020/02/19,19:00,流心,11.8,7.0,9.8,32.6,6.4,6.7
2020/02/19,20:00,流心,11.6,7.0,9.8,33.3,7.0,6.8
2020/02/19,21:00,流心,11.6,7.0,9.5,33.2,6.8,6.7
2020/02/19,22:00,流心,11.3,7.0,9.7,34.2,7.0,6.5
2020/02/19,23:00,流心,11.4,7.0,9.4,33.2,6.6,6.8
2020/02/19,24:00,流心,11.0,7.0,9.7,33.1,6.4,6.5
2020/02/20,01:00,流心,11.2,7.0,9.4,32.7,6.0,6.4
2020/02/20,02:00,流心,10.8,7.0,9.7,33.4,6.4,6.4
2020/02/20,03:00,流心,10.8,7.0,9.3,33.1,6.0,6.4
2020/02/20,04:00,流心,10.6,7.0,9.6,34.3,6.4,6.3
2020/02/20,05:00,流心,10.8,7.0,9.3,35.0,5.8,6.7
2020/02/20,06:00,流心,10.6,7.0,9.5,37.0,6.4,6.6
2020/02/20,07:00,流心,10.8,7.0,9.2,36.0,6.6,6.8
2020/02/20,08:00,流心,10.4,6.9,9.6,36.2,6.2,7.1
2020/02/20,09:00,流心,10.8,7.0,9.6,35.4,6.2,7.1
2020/02/20,10:00,流心,11.0,7.0,10.1,36.4,7.0,6.8
2020/02/20,11:00,流心,11.6,7.0,9.9,35.3,7.4,7.1
2020/02/20,12:00,流心,11.5,7.0,10.2,35.7,7.2,6.7
2020/02/20,13:00,流心,12.2,7.0,10.0,35.6,7.4,7.0
2020/02/20,14:00,流心,12.2,7.0,10.4,35.9,7.6,7.2
2020/02/20,15:00,流心,12.4,7.0,10.2,35.7,7.2,7.4
2020/02/20,16:00,流心,12.2,7.0,10.4,36.3,7.8,7.1
2020/02/20,17:00,流心,12.2,7.0,10.0,36.7,7.2,7.1
2020/02/20,18:00,流心,12.2,7.0,10.0,36.5,7.6,6.9
2020/02/20,19:00,流心,12.0,7.0,9.6,37.1,7.2,7.1
2020/02/20,20:00,流心,12.0,7.0,9.5,36.9,7.2,7.0
2020/02/20,21:00,流心,11.8,7.0,9.3,37.6,6.4,7.2
2020/02/20,22:00,流心,12.0,7.0,9.4,37.0,7.2,7.0
2020/02/20,23:00,流心,11.4,7.0,9.2,37.6,6.2,7.0
2020/02/20,24:00,流心,11.5,7.0,9.3,36.4,6.2,7.2
2020/02/21,01:00,流心,11.0,7.0,9.3,36.9,6.0,7.1
2020/02/21,02:00,流心,11.4,7.0,9.3,36.3,6.0,7.3
2020/02/21,03:00,流心,10.8,7.0,9.4,37.6,5.6,7.2
2020/02/21,04:00,流心,11.0,7.0,9.3,37.5,6.0,7.5
2020/02/21,05:00,流心,10.4,7.0,9.3,38.5,5.6,7.2
2020/02/21,06:00,流心,10.8,7.0,9.4,39.3,5.8,7.5
2020/02/21,07:00,流心,10.2,7.0,9.4,40.2,5.6,7.4
2020/02/21,08:00,流心,10.6,7.0,9.5,39.5,5.8,8.0
2020/02/21,09:00,流心,10.2,7.0,9.7,40.0,5.8,7.8
2020/02/21,10:00,流心,11.2,7.0,9.9,40.0,6.0,8.0
2020/02/21,11:00,流心,11.6,7.0,9.9,41.4,6.2,8.0
2020/02/21,12:00,流心,12.8,7.0,10.0,41.6,7.0,8.4
2020/02/21,13:00,流心,13.3,7.0,9.9,42.1,7.0,8.2
2020/02/21,14:00,流心,13.7,7.0,10.1,42.7,7.2,8.1
2020/02/21,15:00,流心,14.0,6.9,9.8,42.6,7.0,8.4
2020/02/21,16:00,流心,13.8,7.0,10.1,42.3,7.6,8.2
2020/02/21,17:00,流心,13.8,7.0,9.8,41.9,7.2,8.2
2020/02/21,18:00,流心,13.5,7.0,9.8,41.7,7.2,8.0
2020/02/21,19:00,流心,13.4,7.0,9.3,41.0,6.6,8.3
2020/02/21,20:00,流心,13.4,7.0,9.2,41.6,7.0,7.8
2020/02/21,21:00,流心,13.6,6.9,8.7,41.3,6.4,8.2
2020/02/21,22:00,流心,13.4,7.0,8.7,42.5,6.6,7.8
2020/02/21,23:00,流心,13.8,6.9,8.4,42.4,6.0,8.2
2020/02/21,24:00,流心,13.4,6.9,8.6,42.6,6.2,7.9
2020/02/22,01:00,流心,13.4,6.9,8.4,41.5,6.0,8.5
2020/02/22,02:00,流心,13.2,6.9,8.6,41.5,5.8,7.9
2020/02/22,03:00,流心,13.0,6.9,8.4,40.9,5.4,7.7
2020/02/22,04:00,流心,12.8,6.9,8.6,41.1,5.6,7.5
2020/02/22,05:00,流心,12.7,6.9,8.4,41.4,5.2,8.0
2020/02/22,06:00,流心,12.8,6.9,8.7,41.9,5.8,7.9
2020/02/22,07:00,流心,12.4,6.9,8.3,41.9,5.8,8.2
2020/02/22,08:00,流心,12.6,6.9,8.7,42.7,6.0,7.9
2020/02/22,09:00,流心,12.5,6.9,8.5,43.2,5.6,8.0
2020/02/22,10:00,流心,13.0,6.9,8.8,43.1,6.0,8.2
2020/02/22,11:00,流心,12.7,6.9,8.8,44.5,5.6,8.1
2020/02/22,12:00,流心,13.2,7.0,9.0,43.4,5.8,8.2
2020/02/22,13:00,流心,12.8,6.9,8.9,44.3,5.6,8.4
2020/02/22,14:00,流心,13.2,6.9,9.2,44.0,6.0,8.1
2020/02/22,15:00,流心,13.0,6.9,8.9,44.6,5.6,8.0
2020/02/22,16:00,流心,13.0,6.9,9.1,44.4,6.0,8.0
2020/02/22,17:00,流心,13.0,6.9,8.8,43.8,6.0,8.0
2020/02/22,18:00,流心,12.8,6.9,9.0,43.5,6.6,8.1
2020/02/22,19:00,流心,13.0,6.9,8.6,42.0,6.6,8.1
2020/02/22,20:00,流心,12.4,6.9,9.1,39.5,8.4,7.8
2020/02/22,21:00,流心,12.2,7.0,8.8,36.0,10.6,8.0
2020/02/22,22:00,流心,12.2,7.0,9.0,35.3,14.8,8.2
2020/02/22,23:00,流心,12.2,7.0,8.6,35.0,12.2,8.8
2020/02/22,24:00,流心,12.2,6.9,8.6,35.7,15.4,8.4
2020/02/23,01:00,流心,12.2,6.9,8.1,37.0,15.4,9.6
2020/02/23,02:00,流心,12.2,6.9,8.5,36.2,16.6,10.0
2020/02/23,03:00,流心,11.8,6.9,8.5,35.0,14.2,9.6
2020/02/23,04:00,流心,11.8,6.9,9.0,33.8,13.0,8.7
2020/02/23,05:00,流心,11.2,6.9,9.0,32.7,10.6,8.0
2020/02/23,06:00,流心,11.2,6.9,9.3,31.0,11.0,7.4
2020/02/23,07:00,流心,10.6,6.9,9.3,29.9,9.6,7.0
2020/02/23,08:00,流心,10.6,7.0,9.6,29.1,9.8,6.9
2020/02/23,09:00,流心,10.4,6.9,9.5,29.1,9.4,6.6
2020/02/23,10:00,流心,10.7,7.0,9.8,28.9,9.4,6.4
2020/02/23,11:00,流心,10.6,6.9,9.7,29.3,9.0,6.6
2020/02/23,12:00,流心,11.0,7.0,10.0,29.2,9.2,6.3
2020/02/23,13:00,流心,11.2,7.0,9.9,29.7,8.8,6.3
2020/02/23,14:00,流心,11.4,7.0,10.1,29.8,9.2,6.2
2020/02/23,15:00,流心,11.6,7.0,10.0,30.3,9.0,6.1
2020/02/23,16:00,流心,11.8,7.0,10.1,30.5,9.8,6.4
2020/02/23,17:00,流心,11.6,7.0,9.9,31.1,9.6,6.4
2020/02/23,18:00,流心,11.8,7.0,9.9,31.5,10.6,6.4
2020/02/23,19:00,流心,11.4,7.0,9.7,31.6,10.0,6.8
2020/02/23,20:00,流心,11.6,7.0,9.7,30.9,10.6,6.8
2020/02/23,21:00,流心,11.4,7.0,9.4,30.8,10.0,6.4
2020/02/23,22:00,流心,11.6,7.0,9.4,30.8,10.4,6.5
2020/02/23,23:00,流心,11.2,7.0,9.2,31.3,9.6,6.6
2020/02/23,24:00,流心,11.6,7.0,9.3,31.5,9.6,6.5
2020/02/24,01:00,流心,11.0,7.0,9.1,31.7,8.8,6.6
2020/02/24,02:00,流心,11.4,7.0,9.3,31.5,8.8,6.5
2020/02/24,03:00,流心,10.8,7.0,9.1,32.0,8.2,6.5
2020/02/24,04:00,流心,11.2,7.0,9.3,32.3,8.2,6.7
2020/02/24,05:00,流心,10.6,7.0,9.1,33.0,7.8,6.6
2020/02/24,06:00,流心,11.0,7.0,9.3,32.7,7.8,6.7
2020/02/24,07:00,流心,10.6,7.0,9.1,33.5,7.2,7.0
2020/02/24,08:00,流心,10.8,7.0,9.3,33.5,7.6,6.9
2020/02/24,09:00,流心,10.8,7.0,9.4,33.8,7.4,7.1
2020/02/24,10:00,流心,11.6,7.0,9.7,33.1,7.4,7.2
2020/02/24,11:00,流心,12.0,7.0,9.7,33.8,7.2,7.0
2020/02/24,12:00,流心,13.0,7.0,9.9,33.5,7.8,7.2
2020/02/24,13:00,流心,13.3,7.0,9.7,34.2,7.6,7.2
2020/02/24,14:00,流心,13.8,7.0,9.9,34.3,7.6,7.2
2020/02/24,15:00,流心,14.0,6.9,9.7,34.8,8.4,7.4
2020/02/24,16:00,流心,14.2,7.0,9.9,34.9,7.6,7.3
2020/02/24,17:00,流心,14.0,7.0,9.6,34.9,7.4,7.4
2020/02/24,18:00,流心,13.6,7.0,9.6,35.4,7.2,7.4
2020/02/24,19:00,流心,13.2,7.0,9.2,35.7,6.6,7.3
2020/02/24,20:00,流心,13.3,7.0,9.1,35.0,7.0,7.3
2020/02/24,21:00,流心,13.0,7.0,8.8,35.3,6.6,7.3
2020/02/24,22:00,流心,13.2,7.0,8.9,35.0,6.4,7.4
2020/02/24,23:00,流心,13.0,7.0,8.6,35.4,6.4,7.2
2020/02/24,24:00,流心,13.0,7.0,8.7,35.5,6.2,7.4
2020/02/25,01:00,流心,12.8,7.0,8.4,36.3,6.0,7.6
2020/02/25,02:00,流心,12.8,7.0,8.6,36.3,6.2,7.4
2020/02/25,03:00,流心,12.5,7.0,8.3,35.8,5.8,7.8
2020/02/25,04:00,流心,12.2,7.0,8.6,35.1,6.0,7.4
2020/02/25,05:00,流心,12.2,7.0,8.4,35.1,5.6,7.3
2020/02/25,06:00,流心,12.0,7.0,8.6,35.5,5.8,7.2
2020/02/25,07:00,流心,12.0,6.9,8.4,35.5,6.0,7.6
2020/02/25,08:00,流心,12.0,7.0,8.8,36.7,6.0,7.3
2020/02/25,09:00,流心,12.2,7.0,8.6,36.6,5.6,7.9
2020/02/25,10:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/25,11:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/25,12:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/25,13:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/25,14:00,流心,閉局,閉局,閉局,閉局,閉局,閉局
2020/02/25,15:00,流心,12.8,7.0,9.3,37.8,6.2,7.9
2020/02/25,16:00,流心,12.7,7.0,9.1,38.0,5.8,7.8
2020/02/25,17:00,流心,12.8,7.0,9.4,37.7,6.2,7.8
2020/02/25,18:00,流心,12.8,6.9,8.9,37.4,5.8,7.5
2020/02/25,19:00,流心,12.5,6.9,9.1,37.6,5.8,7.4
2020/02/25,20:00,流心,12.5,6.9,8.8,37.3,5.6,7.7
2020/02/25,21:00,流心,12.2,7.0,9.0,38.1,5.8,7.0
2020/02/25,22:00,流心,12.6,7.0,8.5,37.0,5.2,7.4
2020/02/25,23:00,流心,12.2,7.0,8.9,37.5,5.6,7.2
2020/02/25,24:00,流心,12.2,7.0,8.5,36.9,5.2,7.8
2020/02/26,01:00,流心,12.2,7.0,8.8,36.9,5.4,7.2
2020/02/26,02:00,流心,12.2,6.9,8.5,37.1,5.0,7.6
2020/02/26,03:00,流心,12.4,7.0,8.7,37.4,5.4,7.4
2020/02/26,04:00,流心,12.0,7.0,8.4,38.7,5.6,7.5
2020/02/26,05:00,流心,12.0,7.0,8.7,37.2,7.2,7.7
2020/02/26,06:00,流心,11.8,7.0,8.5,35.5,9.8,7.9
2020/02/26,07:00,流心,11.8,7.0,8.7,34.7,12.4,8.1
2020/02/26,08:00,流心,12.0,7.0,8.4,33.6,11.8,8.7
2020/02/26,09:00,流心,12.2,7.0,8.7,34.2,14.4,8.2
2020/02/26,10:00,流心,13.0,7.0,8.2,33.8,14.6,8.9
2020/02/26,11:00,流心,13.3,6.9,8.6,35.5,16.8,9.3
2020/02/26,12:00,流心,14.2,6.9,8.2,35.8,14.6,10.0
2020/02/26,13:00,流心,14.2,6.9,8.9,35.3,14.6,9.4
2020/02/26,14:00,流心,14.6,6.9,8.7,34.7,10.4,9.4
2020/02/26,15:00,流心,14.8,7.0,9.3,33.5,10.4,8.4
2020/02/26,16:00,流心,14.6,7.0,9.1,32.7,9.4,7.8
2020/02/26,17:00,流心,14.8,7.0,9.3,31.5,10.0,7.3
2020/02/26,18:00,流心,14.2,7.0,8.9,31.4,8.6,7.3
2020/02/26,19:00,流心,14.0,7.0,9.0,30.9,9.0,6.8
2020/02/26,20:00,流心,13.4,7.0,8.6,31.7,8.0,6.7
2020/02/26,21:00,流心,13.6,7.0,8.8,31.2,8.0,6.8
2020/02/26,22:00,流心,13.0,7.0,8.5,31.4,7.2,6.6
2020/02/26,23:00,流心,13.2,7.0,8.8,30.7,7.6,6.5
2020/02/26,24:00,流心,12.6,7.0,8.6,30.6,6.6,6.6
2020/02/27,01:00,流心,12.7,7.0,8.8,30.0,7.0,6.6
2020/02/27,02:00,流心,12.0,7.0,8.7,30.9,6.4,6.3
2020/02/27,03:00,流心,12.2,7.0,8.9,31.7,6.6,6.2
2020/02/27,04:00,流心,11.6,7.0,8.6,33.1,6.0,6.4
2020/02/27,05:00,流心,12.0,7.0,8.8,34.2,6.0,6.4
2020/02/27,06:00,流心,11.4,6.9,8.6,34.5,5.6,6.8
2020/02/27,07:00,流心,11.6,7.0,8.8,34.1,6.4,7.0
2020/02/27,08:00,流心,11.2,6.9,8.7,34.3,5.8,7.0
2020/02/27,09:00,流心,11.6,7.0,9.2,34.2,6.4,7.0
2020/02/27,10:00,流心,11.6,7.0,9.3,34.9,6.4,7.2
2020/02/27,11:00,流心,12.4,7.0,9.7,35.7,7.0,7.1
2020/02/27,12:00,流心,12.8,7.0,9.4,37.0,7.0,7.2
2020/02/27,13:00,流心,13.6,7.0,9.7,38.0,7.6,7.4
2020/02/27,14:00,流心,13.8,7.0,9.4,39.2,7.4,7.6
2020/02/27,15:00,流心,14.2,7.1,9.7,39.5,7.6,7.7
2020/02/27,16:00,流心,13.8,7.0,9.4,40.3,7.2,7.8
2020/02/27,17:00,流心,13.6,7.1,9.7,40.1,7.6,7.7
2020/02/27,18:00,流心,12.8,7.0,9.4,40.4,6.6,8.0
2020/02/27,19:00,流心,12.2,7.1,9.5,39.9,6.6,7.6
2020/02/27,20:00,流心,12.0,7.0,9.0,39.2,5.8,7.8
2020/02/27,21:00,流心,11.9,7.1,9.2,39.1,6.0,7.4
2020/02/27,22:00,流心,11.7,7.0,8.9,39.6,5.4,7.5
2020/02/27,23:00,流心,11.6,7.1,9.1,41.1,5.6,7.4
2020/02/27,24:00,流心,11.6,7.1,8.8,41.4,5.2,7.8
2020/02/28,01:00,流心,11.4,7.1,9.1,41.3,5.2,7.8
2020/02/28,02:00,流心,11.2,7.0,8.9,41.4,4.8,7.9
2020/02/28,03:00,流心,11.0,7.0,9.2,41.9,5.2,8.0
2020/02/28,04:00,流心,11.0,7.0,8.8,41.7,4.8,7.9
2020/02/28,05:00,流心,11.0,7.0,9.2,45.5,5.0,7.9
2020/02/28,06:00,流心,11.0,7.0,8.8,46.0,4.4,8.4
2020/02/28,07:00,流心,10.6,7.0,9.1,47.5,4.8,8.4
2020/02/28,08:00,流心,10.8,7.0,8.8,45.8,4.2,8.9
2020/02/28,09:00,流心,10.8,7.0,9.4,46.5,4.4,8.3
2020/02/28,10:00,流心,11.6,7.0,9.3,44.7,4.0,8.4
2020/02/28,11:00,流心,12.0,7.0,9.9,45.6,4.6,8.1
2020/02/28,12:00,流心,13.1,7.0,9.6,44.1,4.6,8.5
2020/02/28,13:00,流心,13.4,7.0,10.0,44.9,5.2,8.1
2020/02/28,14:00,流心,13.6,7.0,9.5,44.2,4.6,8.2
2020/02/28,15:00,流心,13.4,7.0,10.0,44.4,5.6,8.0
2020/02/28,16:00,流心,13.3,7.0,9.5,44.3,5.0,8.1
2020/02/28,17:00,流心,13.1,7.0,9.9,44.6,5.4,7.8
2020/02/28,18:00,流心,13.0,7.0,9.3,44.0,5.0,8.0
2020/02/28,19:00,流心,12.8,7.0,9.4,44.3,5.0,7.8
2020/02/28,20:00,流心,13.0,7.0,8.8,42.7,5.0,7.9
2020/02/28,21:00,流心,12.6,7.0,9.0,43.1,5.2,7.8
2020/02/28,22:00,流心,12.8,7.0,8.6,42.5,4.8,7.9
2020/02/28,23:00,流心,12.6,7.0,8.9,42.8,5.2,8.0
2020/02/28,24:00,流心,12.7,7.0,8.4,42.4,4.8,8.0
2020/02/29,01:00,流心,12.2,7.0,8.8,44.0,5.0,7.7
2020/02/29,02:00,流心,12.5,7.0,8.3,44.0,5.0,7.9
2020/02/29,03:00,流心,12.2,7.0,8.7,44.8,5.2,8.0
2020/02/29,04:00,流心,12.4,7.0,8.3,43.5,4.6,8.2
2020/02/29,05:00,流心,12.2,7.0,8.6,44.4,5.2,7.8
2020/02/29,06:00,流心,12.2,6.9,8.3,43.3,4.6,8.2
2020/02/29,07:00,流心,12.0,6.9,8.6,43.5,5.2,7.8
2020/02/29,08:00,流心,12.2,7.0,8.2,42.3,4.6,8.1
2020/02/29,09:00,流心,12.0,7.0,8.8,44.1,5.2,7.7
2020/02/29,10:00,流心,12.4,7.0,8.6,43.4,5.2,8.2
2020/02/29,11:00,流心,12.4,7.0,9.2,44.7,5.6,7.9
2020/02/29,12:00,流心,12.8,7.0,9.0,43.7,5.4,8.3
2020/02/29,13:00,流心,12.8,7.0,9.5,44.4,6.0,8.0
2020/02/29,14:00,流心,13.2,7.0,9.2,43.9,5.8,8.2
2020/02/29,15:00,流心,13.2,7.0,9.6,44.3,6.0,8.1
2020/02/29,16:00,流心,13.3,7.0,9.0,43.8,5.6,8.4
2020/02/29,17:00,流心,13.0,7.0,9.4,44.2,6.0,8.0
2020/02/29,18:00,流心,13.0,7.0,8.8,43.5,5.6,8.4
2020/02/29,19:00,流心,12.6,7.0,9.0,43.9,5.6,8.2
2020/02/29,20:00,流心,12.8,6.9,8.5,42.7,5.0,8.3
2020/02/29,21:00,流心,12.5,7.0,8.8,43.1,5.4,7.9
2020/02/29,22:00,流心,12.5,6.9,8.4,42.3,5.0,8.5
2020/02/29,23:00,流心,12.5,7.0,8.7,41.8,5.2,7.9
2020/02/29,24:00,流心,12.4,6.9,8.3,42.7,5.0,8.3
2020/03/01,01:00,流心,12.4,7.0,8.5,42.9,6.0,8.2
2020/03/01,02:00,流心,12.0,7.0,8.3,41.3,6.0,8.4
2020/03/01,03:00,流心,12.0,7.0,8.6,38.1,7.8,8.1
2020/03/01,04:00,流心,11.5,7.0,8.4,36.3,8.0,8.3
2020/03/01,05:00,流心,11.8,7.0,8.6,35.7,8.2,8.0
2020/03/01,06:00,流心,11.8,7.0,8.3,38.3,7.6,8.2
2020/03/01,07:00,流心,11.8,7.0,8.5,38.5,7.8,8.4
2020/03/01,08:00,流心,11.7,6.9,8.3,40.1,7.4,8.7
2020/03/01,09:00,流心,12.2,7.0,8.9,40.8,7.8,8.4
2020/03/01,10:00,流心,12.4,6.9,8.8,41.2,7.2,8.5
2020/03/01,11:00,流心,13.0,7.0,9.2,40.9,8.0,8.4
2020/03/01,12:00,流心,13.5,6.9,9.0,41.0,7.6,8.6
2020/03/01,13:00,流心,14.4,7.0,9.3,40.5,8.2,8.3
2020/03/01,14:00,流心,14.8,6.9,9.0,40.6,7.6,8.1
2020/03/01,15:00,流心,14.7,7.0,9.4,40.1,8.0,8.2
2020/03/01,16:00,流心,14.8,6.9,9.1,39.9,7.2,8.2
2020/03/01,17:00,流心,14.8,7.0,9.4,39.2,7.6,7.9
2020/03/01,18:00,流心,14.4,7.0,8.9,38.8,6.6,8.1
2020/03/01,19:00,流心,14.4,7.0,9.0,38.2,7.2,7.7
2020/03/01,20:00,流心,14.2,6.9,8.3,37.8,6.0,7.4
2020/03/01,21:00,流心,14.3,7.0,8.5,36.5,6.6,7.4
2020/03/01,22:00,流心,14.0,6.9,8.1,36.4,5.6,7.2
2020/03/01,23:00,流心,14.2,7.0,8.3,36.4,6.0,7.1
2020/03/01,24:00,流心,14.0,6.9,7.9,37.4,5.6,7.0
2020/03/02,01:00,流心,14.3,7.0,8.2,37.4,6.0,7.3
2020/03/02,02:00,流心,14.0,6.9,7.7,38.3,5.6,7.2
